['com.alibaba.sdk', '1.65', 29],
['com.uc.crashsdk', 'anythinktech.com', 4],
['com.uc.crashsdk', 'aliyun.com', 1],
['com.uc.crashsdk', 'zuimeitianqi.com', 2],
['com.uc.crashsdk', 'shengyaoo.com', 2],
['com.uc.crashsdk', 'taobao.com', 1],
['com.uc.crashsdk', 'jpush.cn', 3],
['com.uc.crashsdk', 'baidu.com', 1],
['com.uc.crashsdk', 'yungaoad.cn', 1],
['com.uc.crashsdk', 'ctobsnssdk.com', 2],
['com.uc.crashsdk', 'gifshow.com', 3],
['com.uc.crashsdk', 'cpatrk.net', 3],
['com.uc.crashsdk', '360.cn', 1],
['com.baidu.mobads', 'baidu.com', 160],
['com.baidu.mobads', 'qq.com', 64],
['com.baidu.mobads', 'kuaishou.com', 77],
['com.baidu.mobads', 'gdtimg.com', 3],
['com.baidu.mobads', 'ugdtimg.com', 4],
['com.baidu.mobads', 'baidustatic.com', 5],
['com.baidu.mobads', 'multiopen.cn', 1],
['com.baidu.mobads', 'appota.cn', 2],
['com.baidu.mobads', 'yximgs.com', 1],
['com.baidu.mobads', '360.cn', 1],
['com.baidu.mobads', 'amap.com', 1],
['com.baidu.mobads', 'umeng.com', 1],
['com.baidu.mobads', 'jpush.cn', 1],
['com.baidu.mobads', 'ucweb.com', 1],
['com.baidu.mobads', 'xdrig.com', 1],
['com.baidu.mobads', 'mediav.com', 1],
['com.kwad.sdk', 'baidu.com', 29],
['com.kwad.sdk', 'kuaishou.com', 197],
['com.kwad.sdk', 'aliyuncs.com', 2],
['com.kwad.sdk', 'umsns.com', 1],
['com.kwad.sdk', 'qq.com', 103],
['com.kwad.sdk', 'saikr.com', 7],
['com.kwad.sdk', 'yximgs.com', 139],
['com.kwad.sdk', 'weibo.com', 2],
['com.kwad.sdk', 'ctobsnssdk.com', 10],
['com.kwad.sdk', 'gifshow.com', 15],
['com.kwad.sdk', 'taobao.com', 3],
['com.kwad.sdk', 'kwimgs.com', 31],
['com.kwad.sdk', 'aliyun.com', 1],
['com.kwad.sdk', '2345.com', 1],
['com.kwad.sdk', 'snssdk.com', 14],
['com.kwad.sdk', 'umengcloud.com', 1],
['com.kwad.sdk', 'umeng.com', 7],
['com.kwad.sdk', 'avlyun.com', 1],
['com.kwad.sdk', '0.1', 4],
['com.kwad.sdk', '360.cn', 6],
['com.kwad.sdk', 'gdtimg.com', 9],
['com.kwad.sdk', 'yotu.cn', 3],
['com.kwad.sdk', 'kspkg.com', 2],
['com.kwad.sdk', 'sandai.net', 5],
['com.kwad.sdk', 'xiaohongshu.com', 1],
['com.kwad.sdk', 'pinduoduo.com', 3],
['com.kwad.sdk', 'soulapp.cn', 1],
['com.kwad.sdk', 'ttwanjia.com', 1],
['com.kwad.sdk', 'netease.com', 2],
['com.kwad.sdk', 'yungaoad.cn', 2],
['com.kwad.sdk', 'yilanvaas.com', 13],
['com.baidu.mobstat', 'umeng.com', 2],
['com.baidu.mobstat', 'baidu.com', 51],
['com.baidu.mobstat', 'jiaxunyun.com', 1],
['com.baidu.mobstat', 'taobao.com', 1],
['com.baidu.mobstat', 'bdstatic.com', 1],
['com.baidu.mobstat', 'cpatrk.net', 1],
['com.baidu.mobstat', 'ctobsnssdk.com', 2],
['com.baidu.mobstat', 'qq.com', 1],
['com.meizu.cloud', 'umeng.com', 1],
['com.meizu.cloud', 'meizu.com', 1],
['com.bytedance.sdk', 'ctobsnssdk.com', 99],
['com.bytedance.sdk', 'umeng.com', 44],
['com.bytedance.sdk', 'aliyun.com', 1],
['com.bytedance.sdk', 'qq.com', 124],
['com.bytedance.sdk', 'pglstatp-toutiao.com', 182],
['com.bytedance.sdk', 'yximgs.com', 31],
['com.bytedance.sdk', 'snssdk.com', 116],
['com.bytedance.sdk', 'uc.cn', 69],
['com.bytedance.sdk', 'toutiao.com', 8],
['com.bytedance.sdk', 'getui.net', 1],
['com.bytedance.sdk', 'yilanvaas.com', 29],
['com.bytedance.sdk', '2345cdn.net', 1],
['com.bytedance.sdk', '50bang.org', 190],
['com.bytedance.sdk', '2345.com', 13],
['com.bytedance.sdk', '360buyimg.com', 8],
['com.bytedance.sdk', 'zhimg.com', 1],
['com.bytedance.sdk', 'byteimg.com', 1],
['com.bytedance.sdk', 'taobao.com', 1],
['com.bytedance.sdk', 'kuaishou.com', 55],
['com.bytedance.sdk', 'gifshow.com', 7],
['com.bytedance.sdk', 'gdtimg.com', 28],
['com.bytedance.sdk', 'bytesmanager.com', 4],
['com.bytedance.sdk', 'mobo168.com', 6],
['com.bytedance.sdk', 'ugdtimg.com', 7],
['com.bytedance.sdk', 'amap.com', 7],
['com.bytedance.sdk', 'pstatp.com', 3],
['com.bytedance.sdk', '0.1', 2],
['com.bytedance.sdk', 'netduorou.com', 21],
['com.bytedance.sdk', 'x8zs.com', 19],
['com.bytedance.sdk', '9game.cn', 5],
['com.bytedance.sdk', 'aiqu.com', 5],
['com.bytedance.sdk', 'tsyule.cn', 1],
['com.bytedance.sdk', 'wakaifu.com', 5],
['com.bytedance.sdk', 'bytesfield.com', 3],
['com.bytedance.sdk', '168play.cn', 8],
['com.bytedance.sdk', 'umsns.com', 3],
['com.bytedance.sdk', '50union.com', 1],
['com.bytedance.sdk', 'anythinktech.com', 14],
['com.bytedance.sdk', 'baidustatic.com', 2],
['com.bytedance.sdk', 'baidu.com', 17],
['com.bytedance.sdk', 'ixigua.com', 1],
['com.bytedance.sdk', 'ugapk.cn', 1],
['com.bytedance.sdk', '360.cn', 15],
['com.bytedance.sdk', '1.1', 1],
['com.bytedance.sdk', 'iapple123.com', 1],
['com.bytedance.sdk', 'aliyuncs.com', 1],
['com.bytedance.sdk', 'yotu.cn', 4],
['com.bytedance.sdk', 'jd.com', 2],
['com.bytedance.sdk', 'coolapk.com', 22],
['com.bytedance.sdk', '1sapp.com', 12],
['com.bytedance.sdk', 'sinaimg.cn', 12],
['com.bytedance.sdk', 'gtimg.com', 6],
['com.bytedance.sdk', 'wlanbanlv.com', 6],
['com.bytedance.sdk', 'umengcloud.com', 3],
['com.bytedance.sdk', 'qszzz.cn', 1],
['com.bytedance.sdk', 'dftoutiao.com', 4],
['com.bytedance.sdk', 'bcebos.com', 1],
['com.bytedance.sdk', 'sm.cn', 4],
['com.bytedance.sdk', 'shuqireader.com', 1],
['com.bytedance.sdk', 'ucweb.com', 4],
['com.bytedance.sdk', 'uczzd.cn', 1],
['com.bytedance.sdk', 'bytedance.com', 1],
['com.mopub.volley', 'mopub.com', 10],
['com.tencent.bugly', 'qq.com', 92],
['com.tencent.bugly', 'amap.com', 1],
['com.tencent.bugly', 'avlyun.com', 4],
['com.tencent.bugly', 'anythinktech.com', 1],
['com.tencent.bugly', 'jd.com', 1],
['com.tencent.bugly', 'coolapk.com', 6],
['com.tencent.bugly', 'aliyuncs.com', 1],
['com.tencent.bugly', 'baidu.com', 1],
['com.tencent.bugly', 'snssdk.com', 1],
['com.tencent.bugly', 'xdaozwg.com', 1],
['com.tencent.bugly', 'gdtimg.com', 1],
['com.tencent.bugly', 'umeng.com', 1],
['com.tencent.bugly', '360.cn', 1],
['com.getui.gtc', 'igexin.com', 1],
['com.sensorsdata.analytics', '17k.com', 24],
['com.sensorsdata.analytics', 'yiyongcad.com', 1],
['com.sensorsdata.analytics', 'shoujihuifu.com', 1],
['cn.jiguang.jmlinksdk', 'jpush.cn', 1],
['com.igexin.push', 'igexin.com', 1],
['com.igexin.push', 'getui.com', 1],
['com.alipay.sdk', 'alipay.com', 4],
['com.alipay.sdk', 'umeng.com', 1],
['com.qihoo.sdk', '360.cn', 21],
['com.qihoo.sdk', 'so.com', 2],
['com.qihoo.sdk', 'adblockplus.org', 3],
['com.qihoo.sdk', 'qq.com', 3],
['com.qihoo.sdk', 'snssdk.com', 1],
['com.qihoo.sdk', 'yotu.cn', 1],
['com.qihoo.sdk', 'gifshow.com', 2],
['cn.jpush.android', 'jpush.cn', 6],
['cn.jpush.android', 'baidu.com', 1],
['com.amap.api', 'amap.com', 237],
['com.amap.api', 'autonavi.com', 121],
['com.amap.api', 'ucweb.com', 2],
['com.amap.api', 'ctobsnssdk.com', 1],
['com.amap.api', '1.1', 1],
['com.amap.api', 'yximgs.com', 1],
['com.tencent.connect', 'qq.com', 1],
['com.uc.sdk', 'uc.cn', 1],
['com.uc.sdk', 'amap.com', 1],
['com.uc.sdk', 'ucweb.com', 1],
['com.uc.sdk', 'taobao.com', 1],
['com.appsflyer.AppsFlyerLib', 'appsflyer.com', 9],
['com.appsflyer.AppsFlyerLib', 'yahoo.net', 1],
['com.appsflyer.AppsFlyerLib', 'batch.com', 2],
['com.appsflyer.AppsFlyerLib', 'tradeinterceptor.com', 1],
['com.appsflyer.AppsFlyerLib', 'lonlife.org', 2],
['com.appsflyer.AppsFlyerLib', '163yun.com', 1],
['com.flurry.sdk', 'startappservice.com', 2],
['com.flurry.sdk', 'flurry.com', 3],
['com.flurry.sdk', 'goguphone.com', 1],
['com.flurry.sdk', 'ahanet.net', 1],
['com.google.ads', 'flurry.com', 1],
['com.google.ads', 'doubleclick.net', 2],
['com.google.analytics', 'google-analytics.com', 30],
['com.google.analytics', 'startappservice.com', 1],
['com.google.analytics', 'flurry.com', 2],
['com.iflytek.cloud', 'openspeech.cn', 1],
['com.iflytek.cloud', 'voicecloud.cn', 13],
['com.iflytek.cloud', 'iflytek.com', 1],
['com.baidu.lbsapi', 'net.cn', 1],
['cn.magicwindow.common', 'mlinks.cc', 10],
['cn.magicwindow.common', 'amap.com', 1],
['cn.magicwindow.common', 'xdrig.com', 2],
['com.weibo.ssosdk', 'umeng.com', 1],
['com.weibo.ssosdk', 'meizu.com', 2],
['com.google.firebase', 'adjust.com', 3],
['com.adjust.sdk', 'adjust.com', 1],
['com.baidu.push', 'baidu.com', 3],
['com.anythink.core', 'mobkeeper.com', 3],
['com.anythink.core', 'ctobsnssdk.com', 2],
['com.anythink.core', 'anythinktech.com', 2],
['com.kuaishou.weapon', 'gifshow.com', 21],
['com.kuaishou.weapon', 'umeng.com', 5],
['com.kuaishou.weapon', '360.cn', 7],
['com.kuaishou.weapon', 'qhupdate.com', 2],
['com.kuaishou.weapon', 'yximgs.com', 4],
['com.kuaishou.weapon', 'snssdk.com', 1],
['com.baidu.tts', '33.8', 1],
['com.evernote.edam', 'evernote.com', 2],
['com.baidu.speech', 'baidu.com', 112],
['com.baidu.cyberplayer', 'baidu.com', 1],
['com.tencent.beacon', 'qq.com', 2],
['com.baidu.crabsdk', 'baidu.com', 2],
['com.baidu.techain', 'baidu.com', 2],
['com.huawei.hms', 'xdrig.com', 1],
['com.netease.mobsec', 'lonlife.org', 2],
['com.pgl.sys', 'snssdk.com', 2],
['com.facebook.ads', '0.1', 4],
['com.tapjoy.TapjoyURLConnection', 'tapjoyads.com', 4],
['com.tapjoy.TapjoyURLConnection', 'tapjoy.com', 4],
['com.tapjoy.TapjoyURLConnection', 'amazonaws.com', 6],
['com.tapjoy.TapjoyURLConnection', 'flurry.com', 1],
['com.alimama.tunion', 'sm.cn', 1],
['com.oppo.upgrade', 'oppo.com', 5],
['com.oppo.upgrade', 'nearme.com.cn', 6],
['com.sigmob.volley', 'xdrig.com', 1],
['com.sigmob.volley', 'uc.cn', 2],
